className	displayName	armaCategory	armaType	mass	count	maxLoad	mod	addons
UK3CB_GAF_I_U_SF_CombatSmock_04_MULTICAM	Gorka-R [GAF] (Multicam 02 w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_U_SF_CombatSmock_01_MULTICAM_OLIVE	Gorka-R [GAF] (Multicam 01 / Olive 01)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_U_SF_CombatSmock_02_MULTICAM_OLIVE	Gorka-R [GAF] (Multicam 02 / Olive 01)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_U_SF_CombatSmock_03_MULTICAM_OLIVE	Gorka-R [GAF] (Multicam 01 / Olive w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_U_SF_CombatSmock_04_MULTICAM_OLIVE	Gorka-R [GAF] (Multicam 02 / Olive w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_U_SF_CombatSmock_01_MULTICAM_TAN	Gorka-R [GAF] (Multicam 01 / Tan 01)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_U_SF_CombatSmock_02_MULTICAM_TAN	Gorka-R [GAF] (Multicam 02 / Tan 02)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_U_SF_CombatSmock_03_MULTICAM_TAN	Gorka-R [GAF] (Multicam 01 / Tan w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_U_SF_CombatSmock_04_MULTICAM_TAN	Gorka-R [GAF] (Multicam 02 / Tan w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_U_SF_CombatSmock_05_MULTICAM	Gorka-R + Gloves [GAF] (Multicam 01)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_U_SF_CombatSmock_06_MULTICAM	Gorka-R + Gloves [GAF] (Multicam 02)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_U_SF_CombatSmock_07_MULTICAM	Gorka-R + Gloves [GAF] (Multicam 01 w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_U_SF_CombatSmock_08_MULTICAM	Gorka-R + Gloves [GAF] (Multicam 02 w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_U_SF_CombatSmock_05_MULTICAM_OLIVE	Gorka-R + Gloves [GAF] (Multicam 01 / Olive)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_U_SF_CombatSmock_06_MULTICAM_OLIVE	Gorka-R + Gloves [GAF] (Multicam 02 / Olive)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_U_SF_CombatSmock_07_MULTICAM_OLIVE	Gorka-R + Gloves [GAF] (Multicam 01 / Olive w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_U_SF_CombatSmock_08_MULTICAM_OLIVE	Gorka-R + Gloves [GAF] (Multicam 02 / Olive w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_U_SF_CombatSmock_05_MULTICAM_TAN	Gorka-R + Gloves [GAF] (Multicam 01 / Tan)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_U_SF_CombatSmock_06_MULTICAM_TAN	Gorka-R + Gloves [GAF] (Multicam 02 / Tan)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_U_SF_CombatSmock_07_MULTICAM_TAN	Gorka-R + Gloves [GAF] (Multicam 01 / Tan w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_U_SF_CombatSmock_08_MULTICAM_TAN	Gorka-R + Gloves [GAF] (Multicam 02 / Tan w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_H_6b27m_DIGI	6B27M [GAF] Digital	Equipment	Headgear	40	-1	-1	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_H_6b27m_DIGI_NOFLAG	6B27M No Flag [GAF] Digital	Equipment	Headgear	40	-1	-1	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_H_6b27m_ESS_DIGI	6B27M [GAF] Digital (ESS)	Equipment	Headgear	40	-1	-1	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_H_6b27m_ESS_DIGI_NOFLAG	6B27M No Flag [GAF] Digital (ESS)	Equipment	Headgear	40	-1	-1	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_H_6b27m_GRN	6B27M [GAF] Green	Equipment	Headgear	40	-1	-1	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_H_6b27m_ESS_GRN	6B27M [GAF] Green (ESS)	Equipment	Headgear	40	-1	-1	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_H_Opscore_Mar_TAN_01	FAST Maritime [GAF] (Urban Tan 01)	Equipment	Headgear	30	-1	-1	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_H_Opscore_Mar_TAN_02	FAST Maritime [GAF] (Urban Tan 02)	Equipment	Headgear	30	-1	-1	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_H_Opscore_Mar_OLI_01	FAST Maritime [GAF] (Foliage Green 01)	Equipment	Headgear	30	-1	-1	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_H_Opscore_Mar_OLI_02	FAST Maritime [GAF] (Foliage Green 02)	Equipment	Headgear	30	-1	-1	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_H_BoonieHat_DIGI	Boonie Hat [GAF] (Digital)	Equipment	Headgear	10	-1	-1	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_H_Patrol_Cap_DIGI	Patrol Cap [GAF] (Digital)	Equipment	Headgear	5	-1	-1	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_H_Field_Cap_DIGI	Field Cap [GAF] (Digital)	Equipment	Headgear	5	-1	-1	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_H_OFF_Field_Cap_DIGI	Field Cap Officer [GAF] (Digital)	Equipment	Headgear	5	-1	-1	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_H_Beret_Army	Beret [GAF] (Army)	Equipment	Headgear	5	-1	-1	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_H_Off_Beret	Beret Officer [GAF] (Army)	Equipment	Headgear	6	-1	-1	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_DIGI	MBAV [GAF] [Digital]	Equipment	Vest	60	-1	20	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_LIGHT_DIGI	MBAV [GAF] (Light) [Digital]	Equipment	Vest	80	-1	100	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_LIGHT_DIGI_OLI	MBAV [GAF] (Light) [Digital / Olive]	Equipment	Vest	80	-1	100	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_RIFLEMAN_DIGI	MBAV [GAF] (Rifleman) [Digital]	Equipment	Vest	80	-1	140	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_RIFLEMAN_DIGI_OLI	MBAV [GAF] (Rifleman) [Digital / Olive]	Equipment	Vest	80	-1	140	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MG_DIGI_01	MBAV [GAF] (Machinegunner) [Digital 01]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MG_DIGI_02	MBAV [GAF] (Machinegunner) [Digital 02]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MG_DIGI_03	MBAV [GAF] (Machinegunner) [Digital 03]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MG_DIGI_OLI_01	MBAV [GAF] (Machinegunner) [Digital / Olive 01]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MG_DIGI_OLI_02	MBAV [GAF] (Machinegunner) [Digital / Olive 02]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MG_DIGI_OLI_03	MBAV [GAF] (Machinegunner) [Digital / Olive 03]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MG_OLI_01	MBAV [GAF] (Machinegunner) [Olive 01]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MG_OLI_02	MBAV [GAF] (Machinegunner) [Olive 02]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MG_BLK_01	MBAV [GAF] (Machinegunner) [Black 01]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MG_BLK_02	MBAV [GAF] (Machinegunner) [Black 02]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MG_TAN_01	MBAV [GAF] (Machinegunner) [Tan 01]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MG_TAN_02	MBAV [GAF] (Machinegunner) [Tan 02]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_GRENADIER_DIGI	MBAV [GAF] (Grenadier) [Digital]	Equipment	Vest	80	-1	150	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_GRENADIER_DIGI_OLI	MBAV [GAF] (Grenadier) [Digital / Olive]	Equipment	Vest	80	-1	150	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MEDIC_DIGI_01	MBAV [GAF] (Medic) [Digital 01]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MEDIC_DIGI_02	MBAV [GAF] (Medic) [Digital 02]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MEDIC_DIGI_03	MBAV [GAF] (Medic) [Digital 03]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MEDIC_DIGI_OLI_01	MBAV [GAF] (Medic) [Digital / Olive 01]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MEDIC_DIGI_OLI_02	MBAV [GAF] (Medic) [Digital / Olive 02]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MEDIC_DIGI_OLI_03	MBAV [GAF] (Medic) [Digital / Olive 03]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MEDIC_OLI_01	MBAV [GAF] (Medic) [Olive 01]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MEDIC_OLI_02	MBAV [GAF] (Medic) [Olive 02]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MEDIC_OLI_03	MBAV [GAF] (Medic) [Olive 03]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MEDIC_BLK_01	MBAV [GAF] (Medic) [Black 01]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MEDIC_BLK_02	MBAV [GAF] (Medic) [Black 02]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MEDIC_BLK_03	MBAV [GAF] (Medic) [Black 03]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MEDIC_TAN_01	MBAV [GAF] (Medic) [Tan 01]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_I_MBAV_MEDIC_TAN_02	MBAV [GAF] (Medic) [Tan 02]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_I
UK3CB_GAF_O_U_CombatUniform_01_DIGI	M88 [GAF] (Digital 01)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_CombatUniform_02_DIGI	M88 [GAF] (Digital 02)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_CombatUniform_03_DIGI	M88 [GAF] (Digital 03)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_CombatUniform_04_DIGI	M88 [GAF] (Digital 04)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_CombatUniform_05_DIGI	M93 [GAF] (Digital 01)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_CombatUniform_06_DIGI	M93 [GAF] (Digital 02)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_CombatUniform_07_DIGI	M93 [GAF] (Digital 03)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_CombatUniform_08_DIGI	M93 [GAF] (Digital 04)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_CombatSmock_01_DIGI	Gorka-R [GAF] (Digital 01)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_CombatSmock_02_DIGI	Gorka-R [GAF] (Digital 02)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_CombatSmock_03_DIGI	Gorka-R + Gloves [GAF] (Digital 01)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_CombatSmock_04_DIGI	Gorka-R + Gloves [GAF] (Digital 02)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_H_Pilot_Uniform_01_DIGI	Heli Pilot Coveralls [GAF] (Digital)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_J_Pilot_Uniform_01_KHK	Jet Pilot Coveralls [GAF] (Khaki)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatUniform_01_MULTICAM	M93 [GAF] (Multicam 01)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatUniform_02_MULTICAM	M93 [GAF] (Multicam 02)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatUniform_03_MULTICAM	M93 [GAF] (Multicam 01 w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatUniform_04_MULTICAM	M93 [GAF] (Multicam 02 w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_01_MULTICAM	Gorka-R [GAF] (Multicam 01)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_02_MULTICAM	Gorka-R [GAF] (Multicam 02)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_03_MULTICAM	Gorka-R [GAF] (Multicam 01 w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_04_MULTICAM	Gorka-R [GAF] (Multicam 02 w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_01_MULTICAM_OLIVE	Gorka-R [GAF] (Multicam 01 / Olive 01)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_02_MULTICAM_OLIVE	Gorka-R [GAF] (Multicam 02 / Olive 01)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_03_MULTICAM_OLIVE	Gorka-R [GAF] (Multicam 01 / Olive w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_04_MULTICAM_OLIVE	Gorka-R [GAF] (Multicam 02 / Olive w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_01_MULTICAM_TAN	Gorka-R [GAF] (Multicam 01 / Tan 01)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_02_MULTICAM_TAN	Gorka-R [GAF] (Multicam 02 / Tan 02)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_03_MULTICAM_TAN	Gorka-R [GAF] (Multicam 01 / Tan w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_04_MULTICAM_TAN	Gorka-R [GAF] (Multicam 02 / Tan w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_05_MULTICAM	Gorka-R + Gloves [GAF] (Multicam 01)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_06_MULTICAM	Gorka-R + Gloves [GAF] (Multicam 02)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_07_MULTICAM	Gorka-R + Gloves [GAF] (Multicam 01 w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_08_MULTICAM	Gorka-R + Gloves [GAF] (Multicam 02 w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_05_MULTICAM_OLIVE	Gorka-R + Gloves [GAF] (Multicam 01 / Olive)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_06_MULTICAM_OLIVE	Gorka-R + Gloves [GAF] (Multicam 02 / Olive)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_07_MULTICAM_OLIVE	Gorka-R + Gloves [GAF] (Multicam 01 / Olive w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_08_MULTICAM_OLIVE	Gorka-R + Gloves [GAF] (Multicam 02 / Olive w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_05_MULTICAM_TAN	Gorka-R + Gloves [GAF] (Multicam 01 / Tan)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_06_MULTICAM_TAN	Gorka-R + Gloves [GAF] (Multicam 02 / Tan)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_07_MULTICAM_TAN	Gorka-R + Gloves [GAF] (Multicam 01 / Tan w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_U_SF_CombatSmock_08_MULTICAM_TAN	Gorka-R + Gloves [GAF] (Multicam 02 / Tan w/flag)	Equipment	Uniform	60	-1	40	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_H_6b27m_DIGI	6B27M [GAF] Digital	Equipment	Headgear	40	-1	-1	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_H_6b27m_DIGI_NOFLAG	6B27M No Flag [GAF] Digital	Equipment	Headgear	40	-1	-1	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_H_6b27m_ESS_DIGI	6B27M [GAF] Digital (ESS)	Equipment	Headgear	40	-1	-1	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_H_6b27m_ESS_DIGI_NOFLAG	6B27M No Flag [GAF] Digital (ESS)	Equipment	Headgear	40	-1	-1	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_H_6b27m_GRN	6B27M [GAF] Green	Equipment	Headgear	40	-1	-1	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_H_6b27m_ESS_GRN	6B27M [GAF] Green (ESS)	Equipment	Headgear	40	-1	-1	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_H_Opscore_Mar_TAN_01	FAST Maritime [GAF] (Urban Tan 01)	Equipment	Headgear	30	-1	-1	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_H_Opscore_Mar_TAN_02	FAST Maritime [GAF] (Urban Tan 02)	Equipment	Headgear	30	-1	-1	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_H_Opscore_Mar_OLI_01	FAST Maritime [GAF] (Foliage Green 01)	Equipment	Headgear	30	-1	-1	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_H_Opscore_Mar_OLI_02	FAST Maritime [GAF] (Foliage Green 02)	Equipment	Headgear	30	-1	-1	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_H_BoonieHat_DIGI	Boonie Hat [GAF] (Digital)	Equipment	Headgear	10	-1	-1	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_H_Patrol_Cap_DIGI	Patrol Cap [GAF] (Digital)	Equipment	Headgear	5	-1	-1	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_H_Field_Cap_DIGI	Field Cap [GAF] (Digital)	Equipment	Headgear	5	-1	-1	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_H_OFF_Field_Cap_DIGI	Field Cap Officer [GAF] (Digital)	Equipment	Headgear	5	-1	-1	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_H_Beret_Army	Beret [GAF] (Army)	Equipment	Headgear	5	-1	-1	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_H_Off_Beret	Beret Officer [GAF] (Army)	Equipment	Headgear	6	-1	-1	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_MBAV_DIGI	MBAV [GAF] [Digital]	Equipment	Vest	60	-1	20	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_MBAV_LIGHT_DIGI	MBAV [GAF] (Light) [Digital]	Equipment	Vest	80	-1	100	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_MBAV_LIGHT_DIGI_OLI	MBAV [GAF] (Light) [Digital / Olive]	Equipment	Vest	80	-1	100	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_MBAV_RIFLEMAN_DIGI	MBAV [GAF] (Rifleman) [Digital]	Equipment	Vest	80	-1	140	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_MBAV_RIFLEMAN_DIGI_OLI	MBAV [GAF] (Rifleman) [Digital / Olive]	Equipment	Vest	80	-1	140	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_MBAV_MG_DIGI_01	MBAV [GAF] (Machinegunner) [Digital 01]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_MBAV_MG_DIGI_02	MBAV [GAF] (Machinegunner) [Digital 02]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_MBAV_MG_DIGI_03	MBAV [GAF] (Machinegunner) [Digital 03]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_MBAV_MG_DIGI_OLI_01	MBAV [GAF] (Machinegunner) [Digital / Olive 01]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_MBAV_MG_DIGI_OLI_02	MBAV [GAF] (Machinegunner) [Digital / Olive 02]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_MBAV_MG_DIGI_OLI_03	MBAV [GAF] (Machinegunner) [Digital / Olive 03]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_MBAV_MG_OLI_01	MBAV [GAF] (Machinegunner) [Olive 01]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_MBAV_MG_OLI_02	MBAV [GAF] (Machinegunner) [Olive 02]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_MBAV_MG_BLK_01	MBAV [GAF] (Machinegunner) [Black 01]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_MBAV_MG_BLK_02	MBAV [GAF] (Machinegunner) [Black 02]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_MBAV_MG_TAN_01	MBAV [GAF] (Machinegunner) [Tan 01]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_MBAV_MG_TAN_02	MBAV [GAF] (Machinegunner) [Tan 02]	Equipment	Vest	80	-1	160	@3CB Factions	UK3CB_Factions_GAF_O
UK3CB_GAF_O_MBAV_GRENADIER_DIGI	MBAV [GAF] (Grenadier) [Digital]	Equipment	Vest	80	-1	150	@3CB Factions	UK3CB_Factions_GAF_O
